361	cystic fibrosi cystic fibrosi frequent lethal genet syndrom among white children caus much chronic progress pulmonari diseas encount children increas adolesc adult popul patient cystic fibrosi psychosoci employ treatment need review whenev possibl emphas aspect pertin older patient known biochem structur defect account pathophysiolog phenomena cystic fibrosi thu definit diseas rest clinic find cystic fibrosi syndrom yet diseas incid figur cystic fibrosi necessarili minim best diagnost effort current avail fail detect die young age mild symptom sever piec evid indic cystic fibrosi transmit autosom recess trait autosom recess inherit cystic fibrosi suggest discret biochem structur defect date singl lesion prove provid unifi hypothesi pathophysiolog cystic fibrosi exocrin gland dysfunct mucociliari transport immunolog ciliari factor transport mechan discuss manifest cystic fibrosi involv mani organ system pattern present variabl respiratori gastrointestin genitourinari sweat gland manifest discuss least 3 possibl approach screen cystic fibrosi sweat test evalu pancreat function detect product defect gene prenat diagnosi heterozygot test diagnosi adult diagnost problem also examin treatment includ prevent pulmonari therapi gastrointestin therapi pulmonari complic treatment discuss well psychosoci aspect evalu prognosi cystic fibrosi
362	glycoproteindegrad potenti peripher leukocyt cystic fibrosi studi potenti problem discrep cill cultur techniqu avoid isol leukocyt peripher blood patient cystic fibrosi healthi human volunt prepar homogen determin specif activ 5 lysosom enzym involv degrad glycoprotein four lysosom hydrolas involv breakdown carbohydr side chain assay use artifici substrat fifth enzym aspartylglucosamin amido hydrolas cleav linkag side chain peptid backbon assay natur substrat differ enzym activ 2 leukocyt sourc observ enzym activ defici compensatori increas note conclud thick glycoproteinrich exocrin secret cystic fibrosi cannot attribut defect catabol
363	five sevenyear cours pulmonari function cystic fibrosi pulmonari function record 132 patient cystic fibrosi follow 5 7 year review chang forc vital capac 1sec forc expiratori volum mean forc expiratori flow middl half forc vital capac 1sec forc expiratori volum percentag forc vital capac examin consider variat rate chang gener pattern consist theori exponenti declin mean forc expiratori flow middl half forc vital capac show earliest dramat chang pulmonari function 33 patient 25 per cent remain stabl improv throughout followup possibl reflect mild form lung diseas efficaci therapi twenti patient 15 per cent maintain complet normal pulmonari function rate declin pulmonari function valu progress diseas steeper femal patient
364	development factor influenc interact drug author attempt summar current state knowledg regard disposit process infant children variou age tradit process absorpt distribut metabol excret describ newborn infant also infant children age group knowledg effect age effect diseas often uniqu stage postnat develop upon drug action disposit vital necessari prerequisit discuss interact drug abus pediatr popul essenti development statu host taken consider examin interact drug infant children mechan interact similar seen adult patient development statu pediatr patient also play signific role manifest diseas seen sick infant children often profound consequ may play major role modifi drug action interact
365	human respiratori tract secret mucou glycoprotein nonpurul tracheobronchi secret sputum patient bronchiti cystic fibrosi mucou glycoprotein isol agaros gel filtrat nonpurul tracheobronchi secret purul sputum reduc carboxymethyl case purul secret treat deoxyribonucleas solubil purifi glycoprotein fraction diethylaminoethyl cellulos two major ii two minor ia iii blood group activ compon compon ii similar carbohydr amino acid composit typic human blood group substanc two compon differ sever respect compon contain 1426 sulfat inhibit influenza viru hemagglutin compon ii contain 7178 sulfat potent inhibitor viru hemagglutin compon ii also migrat rapidli sodium dodecyl sulfate33 acrylamid gel electrophoresi compon ii purul secret display minor composit differ counterpart nonpurul secret compon ii abund two sputum sampl subject cystic fibrosi purul bronchit secret nonpurul secret
366	quantit submandibular protein resolv normal individu children cystic fibrosi submandibular secret collect children cystic fibrosi cf show increas protein concentr milligramsmillilit increas amylas specif activ unitsmilligram protein rel normal secret differ normal n cf secret follow protein 125 plu minu 051 n 175 plu minu 035 cf p 002 amylas 58 plu minu 18 n 80 plu minu 19 cf p 0001 determin basi elev protein cf saliva sever major protein resolv polyacrylamid disc gel electrophoresi quantit densitometri includ four phosphoprotein pp serum albumin acid phosphatasecontain fraction amylas unidentifi protein refer pi71 togeth protein compris greater 75 total protein secret differ individu protein concentr milligramsmillilit resolv normal cf secret respect follow pp2 002 plu minu 001 003 plu minu 002 ns signific pp3 006 plu minu 004 005 plu minu 003 ns acid phosphatas fraction 006 plu minu 004 012 plu minu 007 p 005 amylas 009 plu minu 004 027 plu minu 016 p 001 pi71 004 plu minu 002 013 plu minu 008 p 002 amylas signific contributor elev protein compris 26 total protein normal secret 38 total protein cf secret thu result support concept gener increas organ compon cf submandibular secret rather increas specif protein name amylas compon pi71 acid phosphatasecontain fraction
367	chlorid lose diarrhoea metabol alkalosi infant cystic fibrosi case hypochloraem metabol alkalosi infant chlorid lose ileostomi drainag cystic fibrosi describ specul intestin loss chlorid play major role develop metabol alkalosi
368	letter life tabl cystic fibrosi read articl dr robinson norman life tabl cystic fibrosi much interest express disappoint find differ life expect children present first year case fact former may littl wors expect sinc infect known present earli first month life diagnosi probabl late nearli case author point necess evalu neonat screen hand logic one expect late diagnosi consist nowaday mild case best therapeut result shwachman report patient 17 year age seem support belief 12 seri diagnos one year age therefor think evalu cours late present case one year age instanc separ sinc larg delay diagnosi may clue mild diseas
369	effect gestat length albumin content meconium screen programm detect cf use meconium albumin techniqu overal falseposit rate found approxim 1 gestat age infant taken account falseposit rate found significantli higher preterm 8 compar term infant 055 due larg sole presenc occult blood possibl explan find discuss attent drawn limit meconium albumin content screen techniqu cf preterm infant
370	cystic fibrosi screen newborn new techniqu measur stool enzym activ dri specimen faec newborn children 45 day age detect 3 case cystic fibrosi first 6000 test known case cystic fibrosi miss addit one case pancreat achylia least 4 month durat detect propos detect cystic fibrosi techniqu suffici practic accept worthwhil newborn screen programm screen test use auckland year set hamilton wellington dunedin new zealand sydney australia
371	screen cystic fibrosi analysi serum protein faec faecal specimen 51 infant free cystic fibrosi cf 9 infant diseas analys albumin alpha1 antitrypsin content faec infant cf mean albumin content less 01 mgg dri weight mean albumin alpha1antitrypsin ratio valu less 01 faec infant cf one except albumin content 20 mgg dri weight ratio valu greater 30 subsequ found duoden aspir child cf whose faec low albumin content ratio valu tryptic activ though much reduc level compar activ aspir healthi infant
